JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
BQ|Journal de banque|000267|20230911|411000|Clients|CLI0067|Digital Corp|VIR0067|20230911|Règlement facture||7909.07|||20230911|7909.07|EUR
BQ|Journal de banque|000268|20230913|512000|Banque|||VIR0068|20230913|Virement client|8011.83||||20230913|8011.83|EUR
BQ|Journal de banque|000268|20230913|411000|Clients|CLI0068|SmartConseil|VIR0068|20230913|Règlement facture||8011.83|||20230913|8011.83|EUR
BQ|Journal de banque|000269|20230915|512000|Banque|||VIR0069|20230915|Virement client|8459.27||||20230915|8459.27|EUR
BQ|Journal de banque|000269|20230915|411000|Clients|CLI0069|SystemPro SARL|VIR0069|20230915|Règlement facture||8459.27|||20230915|8459.27|EUR
BQ|Journal de banque|000270|20230920|512000|Banque|||VIR0070|20230920|Virement client|5413.30||||20230920|5413.30|EUR
BQ|Journal de banque|000270|20230920|411000|Clients|CLI0070|SystemPro SARL|VIR0070|20230920|Règlement facture||5413.30|||20230920|5413.30|EUR
BQ|Journal de banque|000271|20230924|512000|Banque|||VIR0071|20230924|Virement client|10998.07||||20230924|10998.07|EUR
BQ|Journal de banque|000271|20230924|411000|Clients|CLI0071|SystemPro SARL|VIR0071|20230924|Règlement facture||10998.07|||20230924|10998.07|EUR
BQ|Journal de banque|000272|20230926|512000|Banque|||VIR0072|20230926|Virement client|8490.34||||20230926|8490.34|EUR
BQ|Journal de banque|000272|20230926|411000|Clients|CLI0072|SystemPro SARL|VIR0072|20230926|Règlement facture||8490.34|||20230926|8490.34|EUR
BQ|Journal de banque|000273|20230930|512000|Banque|||VIR0073|20230930|Virement client|8407.64||||20230930|8407.64|EUR
BQ|Journal de banque|000273|20230930|411000|Clients|CLI0073|GlobalIT France|VIR0073|20230930|Règlement facture||8407.64|||20230930|8407.64|EUR
BQ|Journal de banque|000274|20231005|512000|Banque|||VIR0074|20231005|Virement client|11526.93||||20231005|11526.93|EUR
BQ|Journal de banque|000274|20231005|411000|Clients|CLI0074|Digital Corp|VIR0074|20231005|Règlement facture||11526.93|||20231005|11526.93|EUR
BQ|Journal de banque|000275|20231010|512000|Banque|||VIR0075|20231010|Virement client|11087.90||||20231010|11087.90|EUR
BQ|Journal de banque|000275|20231010|411000|Clients|CLI0075|DataSystems SAS|VIR0075|20231010|Règlement facture||11087.90|||20231010|11087.90|EUR
BQ|Journal de banque|000276|20231015|512000|Banque|||VIR0076|20231015|Virement client|11049.59||||20231015|11049.59|EUR
BQ|Journal de banque|000276|20231015|411000|Clients|CLI0076|TechVision SARL|VIR0076|20231015|Règlement facture||11049.59|||20231015|11049.59|EUR
BQ|Journal de banque|000277|20231018|512000|Banque|||VIR0077|20231018|Virement client|7823.06||||20231018|7823.06|EUR
BQ|Journal de banque|000277|20231018|411000|Clients|CLI0077|DataSystems SAS|VIR0077|20231018|Règlement facture||7823.06|||20231018|7823.06|EUR
BQ|Journal de banque|000278|20231023|512000|Banque|||VIR0078|20231023|Virement client|11889.10||||20231023|11889.10|EUR
BQ|Journal de banque|000278|20231023|411000|Clients|CLI0078|InfoTech Partners|VIR0078|20231023|Règlement facture||11889.10|||20231023|11889.10|EUR
BQ|Journal de banque|000279|20231027|512000|Banque|||VIR0079|20231027|Virement client|9564.28||||20231027|9564.28|EUR
BQ|Journal de banque|000279|20231027|411000|Clients|CLI0079|SmartConseil|VIR0079|20231027|Règlement facture||9564.28|||20231027|9564.28|EUR
BQ|Journal de banque|000280|20231029|512000|Banque|||VIR0080|20231029|Virement client|8589.81||||20231029|8589.81|EUR
BQ|Journal de banque|000280|20231029|411000|Clients|CLI0080|SmartConseil|VIR0080|20231029|Règlement facture||8589.81|||20231029|8589.81|EUR
BQ|Journal de banque|000281|20231031|512000|Banque|||VIR0081|20231031|Virement client|8854.25||||20231031|8854.25|EUR
BQ|Journal de banque|000281|20231031|411000|Clients|CLI0081|ACME Solutions SAS|VIR0081|20231031|Règlement facture||8854.25|||20231031|8854.25|EUR
BQ|Journal de banque|000282|20231105|512000|Banque|||VIR0082|20231105|Virement client|10675.35||||20231105|10675.35|EUR
BQ|Journal de banque|000282|20231105|411000|Clients|CLI0082|InfoTech Partners|VIR0082|20231105|Règlement facture||10675.35|||20231105|10675.35|EUR
BQ|Journal de banque|000283|20231109|512000|Banque|||VIR0083|20231109|Virement client|7211.06||||20231109|7211.06|EUR
BQ|Journal de banque|000283|20231109|411000|Clients|CLI0083|SystemPro SARL|VIR0083|20231109|Règlement facture||7211.06|||20231109|7211.06|EUR
BQ|Journal de banque|000284|20231111|512000|Banque|||VIR0084|20231111|Virement client|8418.36||||20231111|8418.36|EUR
BQ|Journal de banque|000284|20231111|411000|Clients|CLI0084|GlobalIT France|VIR0084|20231111|Règlement facture||8418.36|||20231111|8418.36|EUR
BQ|Journal de banque|000285|20231115|512000|Banque|||VIR0085|20231115|Virement client|10563.36||||20231115|10563.36|EUR
BQ|Journal de banque|000285|20231115|411000|Clients|CLI0085|GlobalIT France|VIR0085|20231115|Règlement facture||10563.36|||20231115|10563.36|EUR
BQ|Journal de banque|000286|20231117|512000|Banque|||VIR0086|20231117|Virement client|11501.54||||20231117|11501.54|EUR
BQ|Journal de banque|000286|20231117|411000|Clients|CLI0086|GlobalIT France|VIR0086|20231117|Règlement facture||11501.54|||20231117|11501.54|EUR
BQ|Journal de banque|000287|20231119|512000|Banque|||VIR0087|20231119|Virement client|9657.25||||20231119|9657.25|EUR
BQ|Journal de banque|000287|20231119|411000|Clients|CLI0087|WebServices Plus|VIR0087|20231119|Règlement facture||9657.25|||20231119|9657.25|EUR
BQ|Journal de banque|000288|20231122|512000|Banque|||VIR0088|20231122|Virement client|6246.83||||20231122|6246.83|EUR
BQ|Journal de banque|000288|20231122|411000|Clients|CLI0088|SystemPro SARL|VIR0088|20231122|Règlement facture||6246.83|||20231122|6246.83|EUR
BQ|Journal de banque|000289|20231124|512000|Banque|||VIR0089|20231124|Virement client|7045.77||||20231124|7045.77|EUR
BQ|Journal de banque|000289|20231124|411000|Clients|CLI0089|InfoTech Partners|VIR0089|20231124|Règlement facture||7045.77|||20231124|7045.77|EUR
BQ|Journal de banque|000290|20231127|512000|Banque|||VIR0090|20231127|Virement client|6292.95||||20231127|6292.95|EUR
BQ|Journal de banque|000290|20231127|411000|Clients|CLI0090|DataSystems SAS|VIR0090|20231127|Règlement facture||6292.95|||20231127|6292.95|EUR
BQ|Journal de banque|000291|20231202|512000|Banque|||VIR0091|20231202|Virement client|4207.66||||20231202|4207.66|EUR
BQ|Journal de banque|000291|20231202|411000|Clients|CLI0091|ACME Solutions SAS|VIR0091|20231202|Règlement facture||4207.66|||20231202|4207.66|EUR
BQ|Journal de banque|000292|20231207|512000|Banque|||VIR0092|20231207|Virement client|4084.39||||20231207|4084.39|EUR
BQ|Journal de banque|000292|20231207|411000|Clients|CLI0092|InfoTech Partners|VIR0092|20231207|Règlement facture||4084.39|||20231207|4084.39|EUR
BQ|Journal de banque|000293|20231211|512000|Banque|||VIR0093|20231211|Virement client|10103.43||||20231211|10103.43|EUR
BQ|Journal de banque|000293|20231211|411000|Clients|CLI0093|NetServices SA|VIR0093|20231211|Règlement facture||10103.43|||20231211|10103.43|EUR
BQ|Journal de banque|000294|20231216|512000|Banque|||VIR0094|20231216|Virement client|4245.79||||20231216|4245.79|EUR
BQ|Journal de banque|000294|20231216|411000|Clients|CLI0094|WebServices Plus|VIR0094|20231216|Règlement facture||4245.79|||20231216|4245.79|EUR
BQ|Journal de banque|000295|20231218|512000|Banque|||VIR0095|20231218|Virement client|9613.31||||20231218|9613.31|EUR
BQ|Journal de banque|000295|20231218|411000|Clients|CLI0095|ACME Solutions SAS|VIR0095|20231218|Règlement facture||9613.31|||20231218|9613.31|EUR
BQ|Journal de banque|000296|20231220|512000|Banque|||VIR0096|20231220|Virement client|3772.28||||20231220|3772.28|EUR
BQ|Journal de banque|000296|20231220|411000|Clients|CLI0096|DataSystems SAS|VIR0096|20231220|Règlement facture||3772.28|||20231220|3772.28|EUR
BQ|Journal de banque|000297|20231224|512000|Banque|||VIR0097|20231224|Virement client|7502.18||||20231224|7502.18|EUR
BQ|Journal de banque|000297|20231224|411000|Clients|CLI0097|NetServices SA|VIR0097|20231224|Règlement facture||7502.18|||20231224|7502.18|EUR
BQ|Journal de banque|000298|20231226|512000|Banque|||VIR0098|20231226|Virement client|9509.70||||20231226|9509.70|EUR
BQ|Journal de banque|000298|20231226|411000|Clients|CLI0098|GlobalIT France|VIR0098|20231226|Règlement facture||9509.70|||20231226|9509.70|EUR
BQ|Journal de banque|000299|20231228|512000|Banque|||VIR0099|20231228|Virement client|11117.84||||20231228|11117.84|EUR
BQ|Journal de banque|000299|20231228|411000|Clients|CLI0099|Digital Corp|VIR0099|20231228|Règlement facture||11117.84|||20231228|11117.84|EUR
BQ|Journal de banque|000300|20231228|512000|Banque|||VIR0100|20231228|Virement client|7391.18||||20231228|7391.18|EUR
BQ|Journal de banque|000300|20231228|411000|Clients|CLI0100|Innovatech SA|VIR0100|20231228|Règlement facture||7391.18|||20231228|7391.18|EUR
BQ|Journal de banque|000301|20230120|401000|Fournisseurs|FOU0001|IKEA Pro|PRLV0001|20230120|Paiement facture|1611.94||||20230120|1611.94|EUR
BQ|Journal de banque|000301|20230120|512000|Banque|||PRLV0001|20230120|Prélèvement fournisseur||1611.94|||20230120|1611.94|EUR
BQ|Journal de banque|000302|20230126|401000|Fournisseurs|FOU0002|Adobe Systems|PRLV0002|20230126|Paiement facture|1495.50||||20230126|1495.50|EUR
BQ|Journal de banque|000302|20230126|512000|Banque|||PRLV0002|20230126|Prélèvement fournisseur||1495.50|||20230126|1495.50|EUR
BQ|Journal de banque|000303|20230130|401000|Fournisseurs|FOU0003|Lenovo France|PRLV0003|20230130|Paiement facture|2558.72||||20230130|2558.72|EUR
BQ|Journal de banque|000303|20230130|512000|Banque|||PRLV0003|20230130|Prélèvement fournisseur||2558.72|||20230130|2558.72|EUR
BQ|Journal de banque|000304|20230203|401000|Fournisseurs|FOU0004|IBM France|PRLV0004|20230203|Paiement facture|1056.19||||20230203|1056.19|EUR
BQ|Journal de banque|000304|20230203|512000|Banque|||PRLV0004|20230203|Prélèvement fournisseur||1056.19|||20230203|1056.19|EUR
BQ|Journal de banque|000305|20230210|401000|Fournisseurs|FOU0005|Lenovo France|PRLV0005|20230210|Paiement facture|1750.42||||20230210|1750.42|EUR
BQ|Journal de banque|000305|20230210|512000|Banque|||PRLV0005|20230210|Prélèvement fournisseur||1750.42|||20230210|1750.42|EUR
BQ|Journal de banque|000306|20230216|401000|Fournisseurs|FOU0006|Salesforce EMEA|PRLV0006|20230216|Paiement facture|825.13||||20230216|825.13|EUR
BQ|Journal de banque|000306|20230216|512000|Banque|||PRLV0006|20230216|Prélèvement fournisseur||825.13|||20230216|825.13|EUR
BQ|Journal de banque|000307|20230220|401000|Fournisseurs|FOU0007|Slack Technologies|PRLV0007|20230220|Paiement facture|1541.04||||20230220|1541.04|EUR
BQ|Journal de banque|000307|20230220|512000|Banque|||PRLV0007|20230220|Prélèvement fournisseur||1541.04|||20230220|1541.04|EUR
BQ|Journal de banque|000308|20230224|401000|Fournisseurs|FOU0008|Google Cloud|PRLV0008|20230224|Paiement facture|2899.49||||20230224|2899.49|EUR
BQ|Journal de banque|000308|20230224|512000|Banque|||PRLV0008|20230224|Prélèvement fournisseur||2899.49|||20230224|2899.49|EUR
BQ|Journal de banque|000309|20230301|401000|Fournisseurs|FOU0009|Salesforce EMEA|PRLV0009|20230301|Paiement facture|1032.60||||20230301|1032.60|EUR
BQ|Journal de banque|000309|20230301|512000|Banque|||PRLV0009|20230301|Prélèvement fournisseur||1032.60|||20230301|1032.60|EUR
BQ|Journal de banque|000310|20230305|401000|Fournisseurs|FOU0010|OVH Cloud|PRLV0010|20230305|Paiement facture|2757.30||||20230305|2757.30|EUR
BQ|Journal de banque|000310|20230305|512000|Banque|||PRLV0010|20230305|Prélèvement fournisseur||2757.30|||20230305|2757.30|EUR
BQ|Journal de banque|000311|20230310|401000|Fournisseurs|FOU0011|Bureau Vallée|PRLV0011|20230310|Paiement facture|2074.27||||20230310|2074.27|EUR
BQ|Journal de banque|000311|20230310|512000|Banque|||PRLV0011|20230310|Prélèvement fournisseur||2074.27|||20230310|2074.27|EUR
BQ|Journal de banque|000312|20230316|401000|Fournisseurs|FOU0012|Bureau Vallée|PRLV0012|20230316|Paiement facture|2753.04||||20230316|2753.04|EUR
BQ|Journal de banque|000312|20230316|512000|Banque|||PRLV0012|20230316|Prélèvement fournisseur||2753.04|||20230316|2753.04|EUR
BQ|Journal de banque|000313|20230322|401000|Fournisseurs|FOU0013|OVH Cloud|PRLV0013|20230322|Paiement facture|770.81||||20230322|770.81|EUR
BQ|Journal de banque|000313|20230322|512000|Banque|||PRLV0013|20230322|Prélèvement fournisseur||770.81|||20230322|770.81|EUR
BQ|Journal de banque|000314|20230328|401000|Fournisseurs|FOU0014|Xerox France|PRLV0014|20230328|Paiement facture|2660.90||||20230328|2660.90|EUR
BQ|Journal de banque|000314|20230328|512000|Banque|||PRLV0014|20230328|Prélèvement fournisseur||2660.90|||20230328|2660.90|EUR
BQ|Journal de banque|000315|20230331|401000|Fournisseurs|FOU0015|AWS Europe|PRLV0015|20230331|Paiement facture|2972.42||||20230331|2972.42|EUR
BQ|Journal de banque|000315|20230331|512000|Banque|||PRLV0015|20230331|Prélèvement fournisseur||2972.42|||20230331|2972.42|EUR
BQ|Journal de banque|000316|20230406|401000|Fournisseurs|FOU0016|Dropbox Business|PRLV0016|20230406|Paiement facture|2470.45||||20230406|2470.45|EUR
BQ|Journal de banque|000316|20230406|512000|Banque|||PRLV0016|20230406|Prélèvement fournisseur||2470.45|||20230406|2470.45|EUR
BQ|Journal de banque|000317|20230412|401000|Fournisseurs|FOU0017|Slack Technologies|PRLV0017|20230412|Paiement facture|2954.37||||20230412|2954.37|EUR
BQ|Journal de banque|000317|20230412|512000|Banque|||PRLV0017|20230412|Prélèvement fournisseur||2954.37|||20230412|2954.37|EUR
BQ|Journal de banque|000318|20230417|401000|Fournisseurs|FOU0018|OVH Cloud|PRLV0018|20230417|Paiement facture|759.34||||20230417|759.34|EUR
BQ|Journal de banque|000318|20230417|512000|Banque|||PRLV0018|20230417|Prélèvement fournisseur||759.34|||20230417|759.34|EUR
BQ|Journal de banque|000319|20230420|401000|Fournisseurs|FOU0019|Oracle France|PRLV0019|20230420|Paiement facture|2109.04||||20230420|2109.04|EUR
BQ|Journal de banque|000319|20230420|512000|Banque|||PRLV0019|20230420|Prélèvement fournisseur||2109.04|||20230420|2109.04|EUR
BQ|Journal de banque|000320|20230423|401000|Fournisseurs|FOU0020|Slack Technologies|PRLV0020|20230423|Paiement facture|2281.79||||20230423|2281.79|EUR
BQ|Journal de banque|000320|20230423|512000|Banque|||PRLV0020|20230423|Prélèvement fournisseur||2281.79|||20230423|2281.79|EUR
BQ|Journal de banque|000321|20230428|401000|Fournisseurs|FOU0021|Microsoft France|PRLV0021|20230428|Paiement facture|1630.64||||20230428|1630.64|EUR
BQ|Journal de banque|000321|20230428|512000|Banque|||PRLV0021|20230428|Prélèvement fournisseur||1630.64|||20230428|1630.64|EUR
BQ|Journal de banque|000322|20230501|401000|Fournisseurs|FOU0022|Adobe Systems|PRLV0022|20230501|Paiement facture|840.20||||20230501|840.20|EUR
BQ|Journal de banque|000322|20230501|512000|Banque|||PRLV0022|20230501|Prélèvement fournisseur||840.20|||20230501|840.20|EUR
BQ|Journal de banque|000323|20230505|401000|Fournisseurs|FOU0023|Xerox France|PRLV0023|20230505|Paiement facture|1881.50||||20230505|1881.50|EUR
BQ|Journal de banque|000323|20230505|512000|Banque|||PRLV0023|20230505|Prélèvement fournisseur||1881.50|||20230505|1881.50|EUR
BQ|Journal de banque|000324|20230511|401000|Fournisseurs|FOU0024|Xerox France|PRLV0024|20230511|Paiement facture|1095.50||||20230511|1095.50|EUR
BQ|Journal de banque|000324|20230511|512000|Banque|||PRLV0024|20230511|Prélèvement fournisseur||1095.50|||20230511|1095.50|EUR
BQ|Journal de banque|000325|20230518|401000|Fournisseurs|FOU0025|Slack Technologies|PRLV0025|20230518|Paiement facture|2751.48||||20230518|2751.48|EUR
BQ|Journal de banque|000325|20230518|512000|Banque|||PRLV0025|20230518|Prélèvement fournisseur||2751.48|||20230518|2751.48|EUR
BQ|Journal de banque|000326|20230524|401000|Fournisseurs|FOU0026|IBM France|PRLV0026|20230524|Paiement facture|2913.03||||20230524|2913.03|EUR
BQ|Journal de banque|000326|20230524|512000|Banque|||PRLV0026|20230524|Prélèvement fournisseur||2913.03|||20230524|2913.03|EUR
BQ|Journal de banque|000327|20230529|401000|Fournisseurs|FOU0027|Adobe Systems|PRLV0027|20230529|Paiement facture|1232.35||||20230529|1232.35|EUR
BQ|Journal de banque|000327|20230529|512000|Banque|||PRLV0027|20230529|Prélèvement fournisseur||1232.35|||20230529|1232.35|EUR
BQ|Journal de banque|000328|20230603|401000|Fournisseurs|FOU0028|Adobe Systems|PRLV0028|20230603|Paiement facture|2232.30||||20230603|2232.30|EUR
BQ|Journal de banque|000328|20230603|512000|Banque|||PRLV0028|20230603|Prélèvement fournisseur||2232.30|||20230603|2232.30|EUR
BQ|Journal de banque|000329|20230607|401000|Fournisseurs|FOU0029|Google Cloud|PRLV0029|20230607|Paiement facture|2671.19||||20230607|2671.19|EUR
BQ|Journal de banque|000329|20230607|512000|Banque|||PRLV0029|20230607|Prélèvement fournisseur||2671.19|||20230607|2671.19|EUR
BQ|Journal de banque|000330|20230611|401000|Fournisseurs|FOU0030|Microsoft France|PRLV0030|20230611|Paiement facture|2810.32||||20230611|2810.32|EUR
BQ|Journal de banque|000330|20230611|512000|Banque|||PRLV0030|20230611|Prélèvement fournisseur||2810.32|||20230611|2810.32|EUR
BQ|Journal de banque|000331|20230614|401000|Fournisseurs|FOU0031|Microsoft France|PRLV0031|20230614|Paiement facture|2390.09||||20230614|2390.09|EUR
BQ|Journal de banque|000331|20230614|512000|Banque|||PRLV0031|20230614|Prélèvement fournisseur||2390.09|||20230614|2390.09|EUR
BQ|Journal de banque|000332|20230621|401000|Fournisseurs|FOU0032|Google Cloud|PRLV0032|20230621|Paiement facture|1393.88||||20230621|1393.88|EUR
BQ|Journal de banque|000332|20230621|512000|Banque|||PRLV0032|20230621|Prélèvement fournisseur||1393.88|||20230621|1393.88|EUR
BQ|Journal de banque|000333|20230624|401000|Fournisseurs|FOU0033|AWS Europe|PRLV0033|20230624|Paiement facture|1772.67||||20230624|1772.67|EUR
BQ|Journal de banque|000333|20230624|512000|Banque|||PRLV0033|20230624|Prélèvement fournisseur||1772.67|||20230624|1772.67|EUR
BQ|Journal de banque|000334|20230630|401000|Fournisseurs|FOU0034|Lenovo France|PRLV0034|20230630|Paiement facture|1165.08||||20230630|1165.08|EUR
BQ|Journal de banque|000334|20230630|512000|Banque|||PRLV0034|20230630|Prélèvement fournisseur||1165.08|||20230630|1165.08|EUR
BQ|Journal de banque|000335|20230707|401000|Fournisseurs|FOU0035|Microsoft France|PRLV0035|20230707|Paiement facture|1475.88||||20230707|1475.88|EUR
BQ|Journal de banque|000335|20230707|512000|Banque|||PRLV0035|20230707|Prélèvement fournisseur||1475.88|||20230707|1475.88|EUR
BQ|Journal de banque|000336|20230710|401000|Fournisseurs|FOU0036|AWS Europe|PRLV0036|20230710|Paiement facture|2548.80||||20230710|2548.80|EUR
BQ|Journal de banque|000336|20230710|512000|Banque|||PRLV0036|20230710|Prélèvement fournisseur||2548.80|||20230710|2548.80|EUR
BQ|Journal de banque|000337|20230717|401000|Fournisseurs|FOU0037|OVH Cloud|PRLV0037|20230717|Paiement facture|2149.49||||20230717|2149.49|EUR
BQ|Journal de banque|000337|20230717|512000|Banque|||PRLV0037|20230717|Prélèvement fournisseur||2149.49|||20230717|2149.49|EUR
BQ|Journal de banque|000338|20230722|401000|Fournisseurs|FOU0038|AWS Europe|PRLV0038|20230722|Paiement facture|1125.81||||20230722|1125.81|EUR
BQ|Journal de banque|000338|20230722|512000|Banque|||PRLV0038|20230722|Prélèvement fournisseur||1125.81|||20230722|1125.81|EUR
BQ|Journal de banque|000339|20230727|401000|Fournisseurs|FOU0039|Slack Technologies|PRLV0039|20230727|Paiement facture|1541.20||||20230727|1541.20|EUR
BQ|Journal de banque|000339|20230727|512000|Banque|||PRLV0039|20230727|Prélèvement fournisseur||1541.20|||20230727|1541.20|EUR
BQ|Journal de banque|000340|20230802|401000|Fournisseurs|FOU0040|Salesforce EMEA|PRLV0040|20230802|Paiement facture|588.34||||20230802|588.34|EUR
BQ|Journal de banque|000340|20230802|512000|Banque|||PRLV0040|20230802|Prélèvement fournisseur||588.34|||20230802|588.34|EUR
BQ|Journal de banque|000341|20230807|401000|Fournisseurs|FOU0041|OVH Cloud|PRLV0041|20230807|Paiement facture|711.44||||20230807|711.44|EUR
BQ|Journal de banque|000341|20230807|512000|Banque|||PRLV0041|20230807|Prélèvement fournisseur||711.44|||20230807|711.44|EUR
BQ|Journal de banque|000342|20230814|401000|Fournisseurs|FOU0042|Adobe Systems|PRLV0042|20230814|Paiement facture|1018.64||||20230814|1018.64|EUR
BQ|Journal de banque|000342|20230814|512000|Banque|||PRLV0042|20230814|Prélèvement fournisseur||1018.64|||20230814|1018.64|EUR
BQ|Journal de banque|000343|20230821|401000|Fournisseurs|FOU0043|Adobe Systems|PRLV0043|20230821|Paiement facture|555.11||||20230821|555.11|EUR
BQ|Journal de banque|000343|20230821|512000|Banque|||PRLV0043|20230821|Prélèvement fournisseur||555.11|||20230821|555.11|EUR
BQ|Journal de banque|000344|20230824|401000|Fournisseurs|FOU0044|Salesforce EMEA|PRLV0044|20230824|Paiement facture|2610.59||||20230824|2610.59|EUR
BQ|Journal de banque|000344|20230824|512000|Banque|||PRLV0044|20230824|Prélèvement fournisseur||2610.59|||20230824|2610.59|EUR
BQ|Journal de banque|000345|20230827|401000|Fournisseurs|FOU0045|IBM France|PRLV0045|20230827|Paiement facture|1769.17||||20230827|1769.17|EUR
BQ|Journal de banque|000345|20230827|512000|Banque|||PRLV0045|20230827|Prélèvement fournisseur||1769.17|||20230827|1769.17|EUR
BQ|Journal de banque|000346|20230903|401000|Fournisseurs|FOU0046|IBM France|PRLV0046|20230903|Paiement facture|1106.99||||20230903|1106.99|EUR
BQ|Journal de banque|000346|20230903|512000|Banque|||PRLV0046|20230903|Prélèvement fournisseur||1106.99|||20230903|1106.99|EUR
BQ|Journal de banque|000347|20230907|401000|Fournisseurs|FOU0047|Slack Technologies|PRLV0047|20230907|Paiement facture|782.13||||20230907|782.13|EUR
BQ|Journal de banque|000347|20230907|512000|Banque|||PRLV0047|20230907|Prélèvement fournisseur||782.13|||20230907|782.13|EUR
BQ|Journal de banque|000348|20230913|401000|Fournisseurs|FOU0048|OVH Cloud|PRLV0048|20230913|Paiement facture|2091.88||||20230913|2091.88|EUR
BQ|Journal de banque|000348|20230913|512000|Banque|||PRLV0048|20230913|Prélèvement fournisseur||2091.88|||20230913|2091.88|EUR
BQ|Journal de banque|000349|20230917|401000|Fournisseurs|FOU0049|Salesforce EMEA|PRLV0049|20230917|Paiement facture|2233.98||||20230917|2233.98|EUR
BQ|Journal de banque|000349|20230917|512000|Banque|||PRLV0049|20230917|Prélèvement fournisseur||2233.98|||20230917|2233.98|EUR
BQ|Journal de banque|000350|20230920|401000|Fournisseurs|FOU0050|Bureau Vallée|PRLV0050|20230920|Paiement facture|696.24||||20230920|696.24|EUR
BQ|Journal de banque|000350|20230920|512000|Banque|||PRLV0050|20230920|Prélèvement fournisseur||696.24|||20230920|696.24|EUR
BQ|Journal de banque|000351|20230924|401000|Fournisseurs|FOU0051|Dell Technologies|PRLV0051|20230924|Paiement facture|996.16||||20230924|996.16|EUR
BQ|Journal de banque|000351|20230924|512000|Banque|||PRLV0051|20230924|Prélèvement fournisseur||996.16|||20230924|996.16|EUR
BQ|Journal de banque|000352|20230930|401000|Fournisseurs|FOU0052|Adobe Systems|PRLV0052|20230930|Paiement facture|2722.73||||20230930|2722.73|EUR
BQ|Journal de banque|000352|20230930|512000|Banque|||PRLV0052|20230930|Prélèvement fournisseur||2722.73|||20230930|2722.73|EUR
BQ|Journal de banque|000353|20231003|401000|Fournisseurs|FOU0053|Xerox France|PRLV0053|20231003|Paiement facture|1883.77||||20231003|1883.77|EUR
BQ|Journal de banque|000353|20231003|512000|Banque|||PRLV0053|20231003|Prélèvement fournisseur||1883.77|||20231003|1883.77|EUR
BQ|Journal de banque|000354|20231006|401000|Fournisseurs|FOU0054|Slack Technologies|PRLV0054|20231006|Paiement facture|1275.29||||20231006|1275.29|EUR
BQ|Journal de banque|000354|20231006|512000|Banque|||PRLV0054|20231006|Prélèvement fournisseur||1275.29|||20231006|1275.29|EUR
BQ|Journal de banque|000355|20231010|401000|Fournisseurs|FOU0055|Google Cloud|PRLV0055|20231010|Paiement facture|2521.70||||20231010|2521.70|EUR
BQ|Journal de banque|000355|20231010|512000|Banque|||PRLV0055|20231010|Prélèvement fournisseur||2521.70|||20231010|2521.70|EUR
BQ|Journal de banque|000356|20231015|401000|Fournisseurs|FOU0056|IKEA Pro|PRLV0056|20231015|Paiement facture|1492.20||||20231015|1492.20|EUR
BQ|Journal de banque|000356|20231015|512000|Banque|||PRLV0056|20231015|Prélèvement fournisseur||1492.20|||20231015|1492.20|EUR
BQ|Journal de banque|000357|20231021|401000|Fournisseurs|FOU0057|Slack Technologies|PRLV0057|20231021|Paiement facture|1589.45||||20231021|1589.45|EUR
BQ|Journal de banque|000357|20231021|512000|Banque|||PRLV0057|20231021|Prélèvement fournisseur||1589.45|||20231021|1589.45|EUR
BQ|Journal de banque|000358|20231024|401000|Fournisseurs|FOU0058|OVH Cloud|PRLV0058|20231024|Paiement facture|1865.68||||20231024|1865.68|EUR
BQ|Journal de banque|000358|20231024|512000|Banque|||PRLV0058|20231024|Prélèvement fournisseur||1865.68|||20231024|1865.68|EUR
BQ|Journal de banque|000359|20231027|401000|Fournisseurs|FOU0059|Xerox France|PRLV0059|20231027|Paiement facture|2074.74||||20231027|2074.74|EUR
BQ|Journal de banque|000359|20231027|512000|Banque|||PRLV0059|20231027|Prélèvement fournisseur||2074.74|||20231027|2074.74|EUR
BQ|Journal de banque|000360|20231102|401000|Fournisseurs|FOU0060|OVH Cloud|PRLV0060|20231102|Paiement facture|793.28||||20231102|793.28|EUR
BQ|Journal de banque|000360|20231102|512000|Banque|||PRLV0060|20231102|Prélèvement fournisseur||793.28|||20231102|793.28|EUR
BQ|Journal de banque|000361|20231108|401000|Fournisseurs|FOU0061|Dell Technologies|PRLV0061|20231108|Paiement facture|1715.67||||20231108|1715.67|EUR
BQ|Journal de banque|000361|20231108|512000|Banque|||PRLV0061|20231108|Prélèvement fournisseur||1715.67|||20231108|1715.67|EUR
BQ|Journal de banque|000362|20231112|401000|Fournisseurs|FOU0062|Salesforce EMEA|PRLV0062|20231112|Paiement facture|1308.28||||20231112|1308.28|EUR
BQ|Journal de banque|000362|20231112|512000|Banque|||PRLV0062|20231112|Prélèvement fournisseur||1308.28|||20231112|1308.28|EUR
BQ|Journal de banque|000363|20231115|401000|Fournisseurs|FOU0063|Dell Technologies|PRLV0063|20231115|Paiement facture|655.37||||20231115|655.37|EUR
BQ|Journal de banque|000363|20231115|512000|Banque|||PRLV0063|20231115|Prélèvement fournisseur||655.37|||20231115|655.37|EUR
BQ|Journal de banque|000364|20231122|401000|Fournisseurs|FOU0064|IKEA Pro|PRLV0064|20231122|Paiement facture|1158.82||||20231122|1158.82|EUR
